genes	clust3	clust4	clust6	clust7	clust10	clust11	clust13	clust17	clust19	clust20
ZNF534	0.024575775307197	0.031907179115301	0.087185488589819	0.040424456796362	0.055816379760042	0.068235294117647	0.136165577342048	0.028625235404897	0.106354213609734	0.115875613747954
ZNF536	0.005266237565828	0.016678752719362	0.005851375073142	0.006063668519454	0.008346374543558	0.007058823529412	0.016339869281046	0.006779661016949	0.011266336187472	0.011456628477905
ZNF540	0.009947337624342	0.002175489485134	0.008191925102399	0.010106114199091	0.001043296817945	0.002823529411765	0.004357298474946	0.00075329566855	0.010139702568725	0.002618657937807
ZNF541	0	0.000362581580856	0	0	0	0.000470588235294	0	0	0.000225326723749	0
ZNF542P	0.053832650672908	0.020304568527919	0.051492100643651	0.053057099545225	0.033907146583203	0.039529411764706	0.044662309368192	0.010922787193974	0.076836412798558	0.05531914893617
ZNF543	0.018139262726741	0.010514865844815	0.023405500292569	0.030823648307226	0.013562858633281	0.017411764705882	0.021786492374728	0.012429378531074	0.040558810274899	0.033715220949264
ZNF544	0.115272088940901	0.025743292240754	0.124634289057929	0.130368873168267	0.068857589984351	0.059294117647059	0.139433551198257	0.041431261770245	0.146913023884633	0.117839607201309
ZNF546	0.035693387946167	0.021392313270486	0.030427150380339	0.041940373926225	0.020344287949922	0.025411764705882	0.025054466230937	0.021845574387947	0.042812077512393	0.04189852700491
ZNF547	0.003510825043885	0	0	0.003031834259727	0.004173187271779	0.005176470588235	0.003267973856209	0.0015065913371	0.006534474988734	0.005891980360065
ZNF548	0.043885313048566	0.016316171138506	0.029842012873025	0.034360788276908	0.027125717266562	0.025882352941177	0.034858387799564	0.016572504708098	0.036728255971158	0.031751227495908
ZNF549	0.018139262726741	0.006889050036258	0.014628437682856	0.025770591207681	0.019300991131977	0.020235294117647	0.019607843137255	0.006403013182674	0.031095087877422	0.02291325695581
ZNF550	0.02223522527794	0.007976794778825	0.04154476301931	0.044466902475998	0.015127803860198	0.032	0.052287581699346	0.008286252354049	0.065570076611086	0.057283142389525
ZNF551	0.029256875365711	0.012690355329949	0.050906963136337	0.03132895401718	0.024517475221701	0.02164705882353	0.05119825708061	0.008286252354049	0.03988283010365	0.046481178396072
ZNF552	0.017554125219427	0.014503263234228	0.020479812755998	0.020717534108136	0.021909233176839	0.017882352941177	0.030501089324619	0.015819209039548	0.0200540784137	0.028150572831424
ZNF554	0.019309537741369	0.004350978970268	0.010532475131656	0.011622031328954	0.007824726134585	0.010823529411765	0.0119825708061	0.009039548022599	0.010365029292474	0.013093289689034
ZNF555	0.034523112931539	0.010877447425671	0.017554125219427	0.016169782718545	0.009911319770475	0.016	0.006535947712418	0.011299435028249	0.017350157728707	0.018657937806874
ZNF556	0.001170275014628	0.000362581580856	0	0	0	0	0	0	0.000675980171248	0.000654664484452
ZNF557	0.05266237565828	0.043509789702683	0.039204212990053	0.060131379484588	0.043296817944705	0.052235294117647	0.056644880174292	0.042184557438795	0.079315006759802	0.066775777414075
ZNF558	0.018139262726741	0.008339376359681	0.023405500292569	0.020717534108136	0.028690662493479	0.01364705882353	0.026143790849673	0.014689265536723	0.026363226678684	0.022585924713584
ZNF559	0.047981275599766	0.019216823785352	0.033937975424225	0.03132895401718	0.031820552947314	0.033411764705882	0.029411764705882	0.018079096045198	0.054979720594863	0.039279869067103
ZNF559-ZNF177	0.000585137507314	0	0	0	0	0	0	0	0.000450653447499	0.000327332242226
ZNF560	0.000585137507314	0.001087744742567	0.001170275014628	0.001010611419909	0.000521648408972	0.000941176470588	0	0.000376647834275	0.001351960342497	0.000981996726678
ZNF561	0.028671737858397	0.028281363306744	0.022820362785255	0.038403233956544	0.047991653625457	0.039058823529412	0.026143790849673	0.031261770244821	0.068273997296079	0.068739770867431
ZNF561-AS1	0.031012287887654	0.008701957940537	0.044470450555881	0.02122283981809	0.030255607720397	0.024941176470588	0.042483660130719	0.009039548022599	0.039432176656152	0.050736497545008
ZNF562	0.045055588063195	0.051486584481508	0.061439438267993	0.077817079332997	0.07981220657277	0.081882352941177	0.080610021786492	0.063276836158192	0.109734114465976	0.110310965630115
ZNF563	0.009362200117028	0.004350978970268	0.0040959625512	0.010106114199091	0.005738132498696	0.006117647058824	0.004357298474946	0.004896421845574	0.014646237043713	0.011456628477905
ZNF564	0.017554125219427	0.012327773749094	0.019309537741369	0.018191005558363	0.020865936358894	0.016	0.017429193899782	0.015442561205273	0.02816584046868	0.02454991816694
ZNF565	0.008777062609713	0.009064539521392	0.005851375073142	0.010611419909045	0.00886802295253	0.008941176470588	0.007625272331155	0.007532956685499	0.011041009463722	0.012765957446809
ZNF566	0.05266237565828	0.014140681653372	0.058513750731422	0.046488125315816	0.02660406885759	0.02164705882353	0.046840958605665	0.018832391713748	0.067598017124831	0.067430441898527
ZNF567	0.051492100643651	0.022480058013053	0.061439438267993	0.044466902475998	0.047470005216484	0.041411764705882	0.065359477124183	0.019962335216573	0.070301937809824	0.072340425531915
ZNF568	0.04154476301931	0.019941986947063	0.042715038033938	0.038908539666498	0.016692749087115	0.024941176470588	0.023965141612201	0.016949152542373	0.046867958539883	0.018003273322422
ZNF569	0.035693387946167	0.009427121102248	0.046811000585138	0.034866093986862	0.024517475221701	0.026823529411765	0.058823529411765	0.015065913370998	0.052726453357368	0.05531914893617
ZNF57	0.006436512580456	0.001450326323423	0.007021650087771	0.007074279939363	0.004173187271779	0.005647058823529	0.006535947712418	0.002636534839925	0.013068949977467	0.016693944353519
ZNF570	0.030427150380339	0.025380710659899	0.042129900526624	0.039919151086407	0.030777256129369	0.044705882352941	0.040305010893246	0.032015065913371	0.048895899053628	0.035024549918167
ZNF571	0.010532475131656	0.003263234227701	0.019309537741369	0.012632642748863	0.009911319770475	0.009882352941176	0.016339869281046	0.004143126177024	0.021631365479946	0.016039279869067
ZNF571-AS1	0.008191925102399	0.00253807106599	0.01111761263897	0.002526528549773	0	0	0.013071895424837	0.000376647834275	0.006534474988734	0.001636661211129
ZNF572	0.005851375073142	0.001087744742567	0.005266237565828	0.007074279939363	0.002086593635889	0.004705882352941	0.003267973856209	0.0030131826742	0.017350157728707	0.009165302782324
ZNF573	0.016968987712112	0.00761421319797	0.016968987712112	0.019201616978272	0.01773604590506	0.017882352941177	0.006535947712418	0.009416195856874	0.021180712032447	0.019967266775778
ZNF574	0.009362200117028	0.000725163161711	0.012873025160913	0.011622031328954	0.01773604590506	0.007529411764706	0.009803921568627	0.004896421845574	0.020279405137449	0.030769230769231
ZNF575	0.002340550029257	0.001812907904278	0.003510825043885	0.004042445679636	0.002086593635889	0.005176470588235	0.001089324618736	0.000376647834275	0.003379900856242	0.000981996726678
ZNF576	0.014628437682856	0.015591007976795	0.014628437682856	0.026275896917635	0.039123630672927	0.032	0.025054466230937	0.012429378531074	0.041460117169896	0.045499181669395
ZNF577	0.014628437682856	0.015953589557651	0.027501462843768	0.023244062657908	0.015649452269171	0.030588235294118	0.020697167755991	0.020338983050848	0.024560612888689	0.023567921440262
ZNF578	0.014628437682856	0.013778100072516	0.014043300175541	0.020717534108136	0.010432968179447	0.017882352941177	0.016339869281046	0.013182674199623	0.021631365479946	0.019967266775778
ZNF579	0.002925687536571	0.000725163161711	0.001755412521943	0.0055583628095	0.002608242044862	0.004235294117647	0.002178649237473	0.001883239171375	0.005858494817485	0.00556464811784
ZNF580	0.005266237565828	0.006889050036258	0.005851375073142	0.017685699848408	0.010954616588419	0.020705882352941	0.005446623093682	0.009416195856874	0.019828751689951	0.01505728314239
ZNF581	0.024575775307197	0.016316171138506	0.02223522527794	0.068216270843861	0.029733959311424	0.054117647058824	0.029411764705882	0.021468926553672	0.075033799008562	0.079541734860884
ZNF582	0.007021650087771	0.006889050036258	0.008191925102399	0.011116725619	0.004694835680751	0.009411764705882	0.016339869281046	0.006779661016949	0.014195583596215	0.010801963993453
ZNF582-AS1	0.003510825043885	0	0.007021650087771	0.0055583628095	0.002608242044862	0.003294117647059	0.005446623093682	0.001129943502825	0.006534474988734	0.004909983633388
ZNF583	0.035693387946167	0.009064539521392	0.019309537741369	0.019201616978272	0.020344287949922	0.02164705882353	0.026143790849673	0.015442561205273	0.031545741324921	0.027168576104746
ZNF584	0.002925687536571	0.001450326323423	0.005266237565828	0.002021222839818	0.004173187271779	0.007058823529412	0	0.001129943502825	0.011716989634971	0.016693944353519
ZNF585A	0.066705675833821	0.050398839738941	0.065535400819193	0.080848913592724	0.103808033385498	0.093176470588235	0.084967320261438	0.073446327683616	0.097791798107256	0.109001636661211
ZNF585B	0.030427150380339	0.013415518491661	0.033352837916911	0.046993431025771	0.034950443401148	0.037176470588235	0.037037037037037	0.026741996233522	0.069625957638576	0.053027823240589
ZNF586	0.014043300175541	0.014503263234228	0.020479812755998	0.016675088428499	0.030777256129369	0.020235294117647	0.02723311546841	0.012052730696799	0.025236593059937	0.026841243862521
ZNF587	0.073142188414277	0.053299492385787	0.055588063194851	0.096008084891359	0.074595722483047	0.083294117647059	0.070806100217865	0.052730696798493	0.101171698963497	0.10278232405892
ZNF587B	0.022820362785255	0.010877447425671	0.028671737858397	0.024759979787772	0.022430881585811	0.020235294117647	0.030501089324619	0.018832391713748	0.028616493916179	0.031423895253683
ZNF589	0.003510825043885	0.009789702683104	0.003510825043885	0.008084891359272	0.007303077725613	0.022117647058824	0.009803921568627	0.012052730696799	0.013068949977467	0.015711947626841
ZNF592	0.019309537741369	0.039521392313271	0.028671737858397	0.033350176856999	0.054251434533125	0.059764705882353	0.03921568627451	0.050094161958569	0.057908968003605	0.057937806873977
ZNF593	0.055588063194851	0.037708484408992	0.064365125804564	0.061141990904497	0.106937923839332	0.069176470588235	0.101307189542484	0.04030131826742	0.113114015322217	0.169885433715221
ZNF594	0.019309537741369	0.006889050036258	0.016968987712112	0.024759979787772	0.013041210224309	0.014588235294118	0.020697167755991	0.007909604519774	0.02816584046868	0.019639934533552
ZNF595	0.059098888238736	0.014140681653372	0.077823288472791	0.051035876705407	0.019300991131977	0.018352941176471	0.042483660130719	0.006779661016949	0.046867958539883	0.047790507364976
ZNF596	0.01111761263897	0.005801305293691	0.008191925102399	0.007074279939363	0.007303077725613	0.005647058823529	0.006535947712418	0.001883239171375	0.007661108607481	0.011456628477905
ZNF597	0.016383850204798	0.007976794778825	0.012873025160913	0.024254674077817	0.017214397496088	0.018823529411765	0.008714596949891	0.009416195856874	0.020730058584948	0.020949263502455
ZNF598	0.024575775307197	0.034807831762147	0.047396138092452	0.026275896917635	0.057902973395931	0.030588235294118	0.084967320261438	0.03728813559322	0.045065344749887	0.052373158756138
ZNF599	0.004681100058514	0.000725163161711	0.0040959625512	0.005053057099545	0.002086593635889	0.002352941176471	0.004357298474946	0.001129943502825	0.004281207751239	0.002945990180033
ZNF600	0.024575775307197	0.021754894851342	0.028086600351083	0.029813036887317	0.020865936358894	0.034823529411765	0.031590413943355	0.030131826741996	0.056557007661109	0.041571194762684
ZNF605	0.077823288472791	0.039158810732415	0.074312463428906	0.076806467913088	0.056859676577987	0.038588235294118	0.054466230936819	0.045574387947269	0.089454709328526	0.083469721767594
ZNF606	0.031012287887654	0.009427121102248	0.029256875365711	0.029813036887317	0.00886802295253	0.022588235294118	0.028322440087146	0.009416195856874	0.039432176656152	0.023567921440262
ZNF607	0.01111761263897	0.012690355329949	0.024575775307197	0.03688731682668	0.039123630672927	0.025882352941177	0.047930283224401	0.010169491525424	0.068273997296079	0.073649754500818
ZNF608	0.034523112931539	0.001087744742567	0.031012287887654	0.037897928246589	0.001564945226917	0.001882352941176	0.052287581699346	0.000376647834275	0.054303740423614	0.05531914893617
ZNF609	0.166764189584552	0.125090645395214	0.204212990052662	0.201616978271854	0.150234741784038	0.159058823529412	0.194989106753813	0.128813559322034	0.268814781433078	0.166612111292962
ZNF610	0.005851375073142	0.002175489485134	0.01111761263897	0.010106114199091	0.002608242044862	0.005176470588235	0.008714596949891	0.001129943502825	0.016448850833709	0.011456628477905
ZNF611	0.023405500292569	0.02610587382161	0.023990637799883	0.035876705406771	0.02660406885759	0.032941176470588	0.052287581699346	0.026365348399247	0.048895899053628	0.05531914893617
ZNF613	0.005851375073142	0.006889050036258	0.009947337624342	0.018191005558363	0.014606155451226	0.014588235294118	0.013071895424837	0.005649717514124	0.024785939612438	0.014075286415712
ZNF614	0.067290813341135	0.02356780275562	0.056173200702165	0.021728145528045	0.041210224308816	0.022588235294118	0.074074074074074	0.014312617702448	0.064894096439838	0.09328968903437
ZNF615	0.021650087770626	0.011240029006527	0.023405500292569	0.019706922688226	0.022430881585811	0.016470588235294	0.016339869281046	0.015819209039548	0.033348355114917	0.029787234042553
ZNF616	0.007606787595085	0.007976794778825	0.009362200117028	0.016169782718545	0.019822639540949	0.015058823529412	0.0119825708061	0.009039548022599	0.035826949076161	0.032733224222586
ZNF618	0.059098888238736	0.015953589557651	0.073142188414277	0.055078322385043	0.053729786124152	0.048470588235294	0.067538126361656	0.014689265536723	0.057683641279856	0.07037643207856
ZNF619	0.01111761263897	0.006526468455402	0.01521357519017	0.024759979787772	0.010432968179447	0.018352941176471	0.0119825708061	0.018455743879473	0.028841820639928	0.024877250409165
ZNF620	0.021650087770626	0.007251631617114	0.027501462843768	0.023244062657908	0.006781429316641	0.011764705882353	0.028322440087146	0.008286252354049	0.038981523208653	0.022585924713584
ZNF621	0.067875950848449	0.050036258158086	0.074312463428906	0.099545224861041	0.092853416797079	0.085176470588235	0.061002178649238	0.068549905838042	0.101171698963497	0.099181669394435
ZNF622	0.044470450555881	0.111312545322698	0.087770626097133	0.067205659423952	0.170057381324987	0.117647058823529	0.111111111111111	0.073446327683616	0.138125281658405	0.248117839607201
ZNF623	0.009362200117028	0.009789702683104	0.014628437682856	0.02122283981809	0.021909233176839	0.018823529411765	0.0119825708061	0.011299435028249	0.025912573231185	0.04189852700491
ZNF624	0.014628437682856	0.010877447425671	0.015798712697484	0.020717534108136	0.018779342723005	0.014117647058824	0.014161220043573	0.012429378531074	0.023433979269942	0.031423895253683
ZNF625	0.012873025160913	0.005801305293691	0.019309537741369	0.020717534108136	0.013041210224309	0.011764705882353	0.017429193899782	0.00376647834275	0.027715187021181	0.018330605564648
ZNF625-ZNF20	0.002925687536571	0	0.002340550029257	0.002021222839818	0	0.001882352941176	0.001089324618736	0.001129943502825	0.001126633618747	0.000327332242226
ZNF626	0.061439438267993	0.014140681653372	0.063194850789936	0.038908539666498	0.00886802295253	0.01364705882353	0.065359477124183	0.009416195856874	0.039432176656152	0.031096563011457
ZNF627	0.034523112931539	0.009427121102248	0.028086600351083	0.018696311268317	0.015649452269171	0.020235294117647	0.019607843137255	0.007532956685499	0.029968454258675	0.042225859247136
ZNF628	0.002340550029257	0.00507614213198	0.006436512580456	0.002021222839818	0.003651538862806	0.004705882352941	0.009803921568627	0.004519774011299	0.004731861198738	0.003273322422259
ZNF629	0.045055588063195	0.021754894851342	0.04154476301931	0.029813036887317	0.055294731351069	0.036235294117647	0.066448801742919	0.019209039548023	0.059486255069851	0.085106382978723
ZNF630	0.000585137507314	0.001087744742567	0.001170275014628	0.005053057099545	0.002086593635889	0.004235294117647	0.005446623093682	0.00225988700565	0.004281207751239	0.003273322422259
ZNF630-AS1	0.000585137507314	0	0	0	0.001043296817945	0.000941176470588	0	0.001129943502825	0.000225326723749	0
ZNF638	0.530134581626682	0.379985496736766	0.466939730836747	0.544719555330975	0.566510172143975	0.398117647058823	0.622004357298475	0.367984934086629	0.696484903109509	0.755482815057283
ZNF639	0.088355763604447	0.05474981870921	0.128730251609128	0.085396664982314	0.095461658841941	0.072941176470588	0.174291938997821	0.046704331450094	0.141054529067147	0.144026186579378
ZNF641	0.009362200117028	0.040971718636693	0.009362200117028	0.026275896917635	0.036515388628065	0.038588235294118	0.016339869281046	0.03804143126177	0.023659305993691	0.014729950900164
ZNF644	0.293739028671738	0.205583756345178	0.289057928613224	0.240525517938353	0.306729264475743	0.243294117647059	0.352941176470588	0.188700564971751	0.33618747183416	0.412111292962357
ZNF645	0	0	0	0	0	0	0	0	0	0.000327332242226
ZNF646	0.009362200117028	0.008701957940537	0.013458162668227	0.012632642748863	0.019300991131977	0.014588235294118	0.0119825708061	0.018079096045198	0.022983325822443	0.0189852700491
ZNF648	0	0	0	0	0	0	0	0	0.000901306894998	0.000327332242226
ZNF649	0.021064950263312	0.009789702683104	0.023405500292569	0.015159171298636	0.027125717266562	0.025411764705882	0.030501089324619	0.012806026365348	0.041685443893646	0.034697217675941
ZNF649-AS1	0	0.000362581580856	0.000585137507314	0	0.000521648408972	0.000941176470588	0	0.000376647834275	0.000675980171248	0.000654664484452
ZNF652	0.16091281451141	0.23313995649021	0.180222352252779	0.188479029813037	0.170579029733959	0.242823529411765	0.218954248366013	0.209416195856874	0.208652546191978	0.170212765957447
ZNF653	0.001755412521943	0.00507614213198	0.002340550029257	0.004547751389591	0.002608242044862	0.005176470588235	0.002178649237473	0.0030131826742	0.005858494817485	0.004909983633388
ZNF654	0.099473376243417	0.085931834662799	0.111176126389702	0.105608893380495	0.118414188836724	0.086117647058824	0.108932461873638	0.081732580037665	0.1800360522758	0.104091653027823
ZNF655	0.105324751316559	0.210297316896302	0.121708601521358	0.144012127337039	0.267605633802817	0.213176470588235	0.212418300653595	0.219209039548023	0.191077061739522	0.28379705400982
ZNF658	0.008191925102399	0.005438723712835	0.008191925102399	0.011622031328954	0.019300991131977	0.010823529411765	0.010893246187364	0.007909604519774	0.01622352410996	0.027168576104746
ZNF658B	0.008777062609713	0.001450326323423	0.005851375073142	0.007579585649318	0.012519561815337	0.008	0.007625272331155	0.004896421845574	0.00788643533123	0.018657937806874
ZNF660	0.093622001170275	0.010152284263959	0.077238150965477	0.064173825164224	0.038080333854982	0.035294117647059	0.072984749455338	0.013182674199623	0.082920234339793	0.065793780687398
ZNF660-ZNF197	0.000585137507314	0	0.000585137507314	0.000505305709955	0.000521648408972	0.000470588235294	0.003267973856209	0	0.000675980171248	0.000654664484452
ZNF662	0.038033937975424	0.004713560551124	0.04154476301931	0.033350176856999	0.011997913406364	0.015529411764706	0.037037037037037	0.005649717514124	0.038305543037404	0.030769230769231
ZNF663P	0.001170275014628	0	0	0.001010611419909	0	0	0	0	0	0
ZNF664	0.050906963136337	0.027193618564177	0.10825043885313	0.056088933804952	0.092331768388106	0.052235294117647	0.118736383442266	0.025235404896422	0.13204146011717	0.096563011456629
ZNF664-RFLNA	0	0	0	0	0	0	0	0	0.000675980171248	0.000654664484452
ZNF665	0.009362200117028	0.003263234227701	0.008777062609713	0.014653865588681	0.001043296817945	0.007529411764706	0.015250544662309	0.0030131826742	0.015547543938711	0.007855973813421
ZNF667	0.087185488589819	0.001812907904278	0.064950263311878	0.029813036887317	0.003129890453834	0.012705882352941	0.067538126361656	0.00376647834275	0.030869761153673	0.013093289689034
ZNF667-AS1	0.083089526038619	0.011965192168238	0.071971913399649	0.044972208185953	0.005216484089724	0.015529411764706	0.061002178649238	0.001129943502825	0.049797205948626	0.020621931260229
ZNF668	0.010532475131656	0.007251631617114	0.005266237565828	0.014653865588681	0.00886802295253	0.01364705882353	0.018518518518519	0.012052730696799	0.01622352410996	0.025859247135843
ZNF669	0.043885313048566	0.029731689630167	0.066120538326507	0.039919151086407	0.040688575899844	0.043294117647059	0.076252723311547	0.024858757062147	0.065344749887337	0.050736497545008
ZNF670	0.008777062609713	0.007251631617114	0.007021650087771	0.010611419909045	0.004694835680751	0.005176470588235	0.020697167755991	0.001883239171375	0.017350157728707	0.018657937806874
ZNF670-ZNF695	0.000585137507314	0	0.001755412521943	0.001010611419909	0.000521648408972	0.001411764705882	0.002178649237473	0.000376647834275	0.000675980171248	0.001636661211129
ZNF671	0.008191925102399	0.004713560551124	0.008191925102399	0.014653865588681	0.004694835680751	0.011294117647059	0.007625272331155	0.006403013182674	0.015547543938711	0.013747954173486
ZNF672	0.016968987712112	0.017766497461929	0.016968987712112	0.028297119757453	0.031298904538341	0.040941176470588	0.028322440087146	0.018455743879473	0.038981523208653	0.045171849427169
ZNF674	0.017554125219427	0.00761421319797	0.021064950263312	0.018191005558363	0.014606155451226	0.016941176470588	0.016339869281046	0.014312617702448	0.031771068048671	0.014075286415712
ZNF674-AS1	0.019894675248684	0.010152284263959	0.032767700409596	0.016675088428499	0.023995826812728	0.011764705882353	0.028322440087146	0.015442561205273	0.016674177557458	0.017348608837971
ZNF675	0.074312463428906	0.054387237128354	0.11234640140433	0.064173825164224	0.069900886802295	0.077176470588235	0.127450980392157	0.045197740112994	0.128661559260928	0.130278232405892
ZNF676	0.005851375073142	0.002900652646846	0.01111761263897	0.009095502779181	0.001043296817945	0.008	0.009803921568627	0.00376647834275	0.013068949977467	0.007855973813421
ZNF677	0.030427150380339	0.007251631617114	0.023990637799883	0.012632642748863	0.002086593635889	0.016	0.0119825708061	0.003389830508475	0.016674177557458	0.007528641571195
ZNF678	0.047396138092452	0.022480058013053	0.053247513165594	0.045477513895907	0.050599895670318	0.039058823529412	0.053376906318083	0.024482109227872	0.067147363677332	0.061211129296236
ZNF679	0.002925687536571	0.001087744742567	0.003510825043885	0.002021222839818	0.000521648408972	0.000941176470588	0.002178649237473	0.000376647834275	0.002253267237494	0.001963993453355
ZNF680	0.040374488004681	0.036258158085569	0.063194850789936	0.047498736735725	0.060511215440793	0.055058823529412	0.089324618736384	0.025988700564972	0.082018927444795	0.08936170212766
ZNF681	0.047396138092452	0.014140681653372	0.077238150965477	0.051541182415361	0.011476264997392	0.018352941176471	0.059912854030501	0.013559322033898	0.068273997296079	0.050736497545008
ZNF682	0.018724400234055	0.012690355329949	0.023405500292569	0.016675088428499	0.012519561815337	0.012705882352941	0.041394335511983	0.009792843691149	0.025011266336188	0.020621931260229
ZNF683	0.001170275014628	0.000725163161711	0.002925687536571	0.000505305709955	0	0	0	0.000376647834275	0	0.000327332242226
ZNF684	0.023405500292569	0.024292965917331	0.031012287887654	0.020717534108136	0.025039123630673	0.026352941176471	0.030501089324619	0.015819209039548	0.031771068048671	0.032078559738134
ZNF687	0.027501462843768	0.034082668600435	0.030427150380339	0.03233956543709	0.046426708398539	0.044235294117647	0.03921568627451	0.037664783427495	0.052501126633619	0.048772504091653
ZNF688	0.009947337624342	0.019216823785352	0.017554125219427	0.012127337038909	0.026082420448618	0.023529411764706	0.0119825708061	0.027495291902072	0.026813880126183	0.024877250409165
ZNF689	0.026916325336454	0.028281363306744	0.030427150380339	0.033855482566953	0.034950443401148	0.039058823529412	0.045751633986928	0.017702448210923	0.061063542136097	0.061538461538462
ZNF69	0.021064950263312	0.017766497461929	0.017554125219427	0.027286508337544	0.029733959311424	0.024941176470588	0.037037037037037	0.013559322033898	0.034249662009914	0.026186579378069
ZNF691	0.007021650087771	0.00507614213198	0.002925687536571	0.010611419909045	0.010432968179447	0.009411764705882	0.003267973856209	0.005273069679849	0.017575484452456	0.017021276595745
ZNF692	0.018724400234055	0.013415518491661	0.021650087770626	0.033350176856999	0.046426708398539	0.024941176470588	0.019607843137255	0.022975517890772	0.054754393871113	0.058592471358429
ZNF695	0.008191925102399	0.008701957940537	0.025160912814512	0.011116725619	0.014084507042254	0.014117647058824	0.046840958605665	0.006779661016949	0.024560612888689	0.031096563011457
ZNF696	0.008777062609713	0.011602610587382	0.005851375073142	0.019201616978272	0.014084507042254	0.022117647058824	0.015250544662309	0.012052730696799	0.028616493916179	0.038952536824877
ZNF697	0.001755412521943	0.010152284263959	0.001755412521943	0.001515917129864	0.004694835680751	0.004235294117647	0.001089324618736	0.005273069679849	0.008337088778729	0.005891980360065
ZNF699	0.026916325336454	0.02102973168963	0.021650087770626	0.019706922688226	0.020344287949922	0.023529411764706	0.025054466230937	0.026365348399247	0.018251464623704	0.018657937806874
ZNF7	0.033937975424225	0.031907179115301	0.038033937975424	0.044466902475998	0.069900886802295	0.043764705882353	0.068627450980392	0.035404896421846	0.07593510590356	0.102127659574468
ZNF70	0.017554125219427	0.003263234227701	0.018139262726741	0.023749368367863	0.010954616588419	0.005647058823529	0.014161220043573	0.004519774011299	0.031545741324921	0.023895253682488
ZNF700	0.039204212990053	0.04713560551124	0.052077238150966	0.038908539666498	0.089723526343245	0.050352941176471	0.089324618736384	0.061016949152542	0.066696710229833	0.087070376432079
ZNF701	0.016383850204798	0.016678752719362	0.019309537741369	0.03688731682668	0.028169014084507	0.035764705882353	0.026143790849673	0.017702448210923	0.047543938711131	0.036988543371522
ZNF702P	0.012873025160913	0.008701957940537	0.01111761263897	0.018191005558363	0.004173187271779	0.010352941176471	0.029411764705882	0.006026365348399	0.021406038756197	0.007201309328969
ZNF703	0.001755412521943	0.008701957940537	0	0	0.002086593635889	0.005176470588235	0	0.006403013182674	0.001802613789996	0.001963993453355
ZNF704	0.060269163253365	0.005801305293691	0.109420713867759	0.020212228398181	0.00886802295253	0.025411764705882	0.130718954248366	0.001129943502825	0.027489860297431	0.034369885433715
ZNF705A	0	0	0.000585137507314	0	0	0	0	0	0	0.000327332242226
ZNF705B	0	0	0	0	0	0	0	0	0	0
ZNF705D	0	0	0	0	0	0	0	0	0	0.000654664484452
ZNF705E	0	0.000362581580856	0.005266237565828	0	0.001043296817945	0.000941176470588	0	0	0.000901306894998	0.001309328968903
ZNF705G	0	0	0	0	0	0	0	0	0	0
ZNF706	0.125219426565243	0.376359680928209	0.211234640140433	0.184941889843355	0.45018257694314	0.326117647058823	0.264705882352941	0.384180790960452	0.341595313204146	0.499836333878887
ZNF707	0.007021650087771	0.00761421319797	0.0040959625512	0.009600808489136	0.005216484089724	0.009411764705882	0.008714596949891	0.007909604519774	0.014195583596215	0.014729950900164
ZNF708	0.075482738443534	0.054387237128354	0.099473376243417	0.078322385042951	0.078768909754825	0.066823529411765	0.120915032679739	0.051224105461394	0.106354213609734	0.109656301145663
ZNF709	0.022820362785255	0.006889050036258	0.025746050321826	0.024759979787772	0.006259780907668	0.018823529411765	0.014161220043573	0.00376647834275	0.02816584046868	0.0189852700491
ZNF71	0.009947337624342	0.00253807106599	0.009947337624342	0.012127337038909	0.005216484089724	0.008941176470588	0.013071895424837	0.004896421845574	0.017800811176206	0.01505728314239
ZNF710	0.038033937975424	0.029731689630167	0.053832650672908	0.032844871147044	0.030255607720397	0.030588235294118	0.050108932461874	0.028625235404897	0.061964849031095	0.042553191489362
ZNF710-AS1	0.001170275014628	0.001450326323423	0.008191925102399	0.004547751389591	0.000521648408972	0.003764705882353	0.014161220043573	0.002636534839925	0.007435781883731	0.005891980360065
ZNF711	0.201287302516091	0.010152284263959	0.219426565242832	0.077817079332997	0.004173187271779	0.030117647058824	0.245098039215686	0.00376647834275	0.074808472284813	0.030441898527005
ZNF713	0.016968987712112	0.011240029006527	0.021650087770626	0.017180394138454	0.017214397496088	0.020705882352941	0.018518518518519	0.013559322033898	0.021406038756197	0.019967266775778
ZNF714	0.075482738443534	0.067440174039159	0.136337039204213	0.070237493683679	0.095461658841941	0.067764705882353	0.144880174291939	0.031638418079096	0.116493916178459	0.12962356792144
ZNF716	0.005851375073142	0.008339376359681	0.004681100058514	0.010611419909045	0.005738132498696	0.011294117647059	0.006535947712418	0.004896421845574	0.010139702568725	0.007201309328969
ZNF717	0.014043300175541	0.015228426395939	0.019894675248684	0.024254674077817	0.01773604590506	0.017411764705882	0.033769063180828	0.013182674199623	0.03199639477242	0.026841243862521
ZNF718	0.060854300760679	0.018129079042785	0.060269163253365	0.044972208185953	0.054251434533125	0.023529411764706	0.062091503267974	0.016572504708098	0.055430374042362	0.068412438625205
ZNF720	0.02633118782914	0.019941986947063	0.039204212990053	0.025265285497726	0.056338028169014	0.033882352941177	0.038126361655774	0.028625235404897	0.051149166291122	0.062520458265139
ZNF721	0.09011117612639	0.043872371283539	0.091281451141018	0.06922688226377	0.038601982263954	0.049882352941177	0.117647058823529	0.025612052730697	0.09215863001352	0.100818330605565
